measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,173,Gabon,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3800.2849903338347,4828.361456510454,2973.8097204791015
5,Prevalence,106,Bahamas,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.0482730898712115,0.06063893454528209,0.03859877551812348
5,Prevalence,106,Bahamas,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,4639.16030870368,5824.864907425657,3692.2888321233922
5,Prevalence,69,Singapore,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.031066652847298433,0.03921504091764503,0.024419637619048244
5,Prevalence,69,Singapore,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,2921.214275837285,3692.8713135373314,2299.705043765449
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.04708986312209937,0.05495693628185461,0.0403621246441067
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4511.423264392559,5269.4818928011155,3865.4665265742105
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.05150073761246037,0.06508637625789307,0.03963828328857867
5,Prevalence,152,Saudi Arabia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,4934.078581587273,6240.67361257958,3795.737724245691
5,Prevalence,155,Turkey,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.046134114481697915,0.05188342512573491,0.040985150948697806
5,Prevalence,155,Turkey,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4427.551966319332,4984.116095613746,3933.6575122025147
5,Prevalence,101,Canada,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.03728932735494265,0.04248317751076954,0.03338354683266159
5,Prevalence,101,Canada,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,3497.5495201524313,3978.7730253147593,3130.2195763940567
5,Prevalence,94,Switzerland,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.047224043676771105,0.05302617608039271,0.04217540671075587
5,Prevalence,94,Switzerland,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4455.595200722798,4999.203511706078,3972.3642067365977
5,Prevalence,55,Slovenia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.04257198073383279,0.04852951180425087,0.03735442397779901
5,Prevalence,55,Slovenia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4065.4285239443625,4641.129824088615,3567.003713448441
5,Prevalence,14,Maldives,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.030565473603319057,0.035801126615758155,0.026302286421537348
5,Prevalence,14,Maldives,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,2927.4971971929635,3430.5917321005413,2519.3793951782222
5,Prevalence,14,Maldives,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.03820223578969164,0.04840727212491452,0.029779774072853458
5,Prevalence,14,Maldives,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3658.937907713975,4629.742867986152,2851.319113758297
5,Prevalence,196,South Africa,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.03994229533754293,0.04689704763741568,0.03390447837305768
5,Prevalence,196,South Africa,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,3858.3375861781456,4541.776798741038,3273.583217043156
5,Prevalence,130,Mexico,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.03789563460613873,0.04204950120589338,0.03408672911748622
5,Prevalence,130,Mexico,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,3570.0756780755155,3965.2567754190427,3218.805026250722
5,Prevalence,190,Uganda,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.04336520232288578,0.050770093337404856,0.037132073113850216
5,Prevalence,190,Uganda,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4217.776121521675,4934.508235329231,3616.512224501943
5,Prevalence,190,Uganda,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.03439076702864175,0.04435941502962138,0.026378104360628502
5,Prevalence,190,Uganda,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3344.9007151917885,4319.061534836143,2562.2483788137624
5,Prevalence,130,Mexico,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.038073130713674755,0.04459119034055838,0.032402393055655086
5,Prevalence,130,Mexico,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,3586.8112850077177,4203.0529897169745,3047.739440868374
5,Prevalence,197,Eswatini,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.03731188833122524,0.043497865307787625,0.03224456525273639
5,Prevalence,197,Eswatini,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,3567.5406114630077,4174.057915280087,3088.1929211615634
5,Prevalence,197,Eswatini,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.03438012941250303,0.043828292039422026,0.026594561637547604
5,Prevalence,197,Eswatini,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3287.22304375604,4190.650176038837,2538.2443968351613
5,Prevalence,37,Kyrgyzstan,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.02117069763308397,0.02656749496623205,0.016527863747424192
5,Prevalence,37,Kyrgyzstan,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,1989.1893738105596,2501.321636724078,1551.405681398748
5,Prevalence,108,Belize,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.04326084798875942,0.05425264273756852,0.034055456966634715
5,Prevalence,108,Belize,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,4124.230886467072,5171.922611842201,3249.515509965082
5,Prevalence,164,Nepal,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.04438215950019564,0.05027337418646756,0.03919535236696778
5,Prevalence,164,Nepal,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,4283.860825593129,4856.778031949458,3778.8212276558875
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.046485172782080614,0.060899175991534785,0.03497028175612561
5,Prevalence,156,United Arab Emirates,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,4505.222658574027,5883.57886557511,3388.4798060360004
5,Prevalence,66,Brunei Darussalam,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.017518367683200052,0.020437509604725613,0.014991280609061484
5,Prevalence,66,Brunei Darussalam,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,1632.410838600712,1910.0366774224217,1393.4253008292458
5,Prevalence,22,Fiji,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.029684833211863344,0.03462326628412998,0.025535447318322437
5,Prevalence,22,Fiji,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,2853.713975183485,3331.090898563918,2455.507217944318
5,Prevalence,66,Brunei Darussalam,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.0326054706137085,0.041325547616459284,0.0255683369223571
5,Prevalence,66,Brunei Darussalam,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,3038.2966194225633,3835.062176672228,2381.644535932594
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.0366068794909268,0.04208182753135994,0.03193497238873112
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,3532.3034569676197,4047.9781338979337,3086.62516592708
5,Prevalence,396,San Marino,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.05042210105011852,0.05980146496903102,0.04273065565016717
5,Prevalence,396,San Marino,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4749.621948797497,5621.165355958479,4028.3250437649144
5,Prevalence,396,San Marino,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.06178948996420736,0.07718254375309153,0.04978503295342227
5,Prevalence,396,San Marino,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,5820.527683864633,7248.432035403209,4697.526729284232
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.046497735474655626,0.05903651844745745,0.03688956733542605
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,4486.738078844593,5689.902353969161,3560.620759737583
5,Prevalence,218,Togo,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.034532425062637914,0.03995842217698169,0.030020333381501056
5,Prevalence,218,Togo,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,3385.545738833202,3924.428206787058,2943.524633371625
5,Prevalence,218,Togo,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.03376398236362031,0.042967378432324226,0.02588629621408726
5,Prevalence,218,Togo,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,3310.2119509507465,4213.179175185357,2538.5852840777193
5,Prevalence,98,Chile,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.04344113716959235,0.05005705525731614,0.03782966142189727
5,Prevalence,98,Chile,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4062.9603661555643,4690.460008769183,3537.369027578117
5,Prevalence,98,Chile,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.0622497656669311,0.07798329217560951,0.049291019702098114
5,Prevalence,98,Chile,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,5822.120925826693,7278.172347842803,4631.628080838001
5,Prevalence,95,United Kingdom,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.051094940040926205,0.05650768340231237,0.046015092779309257
5,Prevalence,95,United Kingdom,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4804.419373967218,5305.94790813247,4322.051097065576
5,Prevalence,95,United Kingdom,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.04995207155333532,0.05800149452603937,0.04296521754437969
5,Prevalence,95,United Kingdom,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,4696.971633347373,5461.457970496916,4039.34144601301
5,Prevalence,63,Ukraine,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.03636896174322322,0.04192081989034025,0.03130072402777178
5,Prevalence,63,Ukraine,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,3479.9324483589007,4012.7078164867576,2994.761765331285
5,Prevalence,128,Guatemala,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.03331568839338663,0.03827498257933922,0.02889097583715416
5,Prevalence,128,Guatemala,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,3165.188864618781,3645.7684850339087,2741.090614755874
5,Prevalence,128,Guatemala,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.043304639625023775,0.05512933740339551,0.03407911339313112
5,Prevalence,128,Guatemala,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,4114.255116314013,5238.284399445137,3242.6359217723984
5,Prevalence,22,Fiji,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.0414878293776239,0.05208997088849076,0.03286000363278528
5,Prevalence,22,Fiji,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3988.402192186058,5012.4341943890095,3153.3323540998344
5,Prevalence,43,Albania,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.029827933590115593,0.03493153705551641,0.026124142095194137
5,Prevalence,43,Albania,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,2842.8080880793455,3322.8812910624606,2493.054536971089
5,Prevalence,413,Tokelau,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.04030922005973333,0.049930316446338066,0.032071105704257565
5,Prevalence,413,Tokelau,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3836.425896917394,4762.962894820389,3052.3367125009263
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.026699707777276226,0.03135002248405917,0.02280264690785904
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,2520.987065872071,2970.6696831681365,2153.2262436182596
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.03059304298798898,0.038574555214184916,0.023464876661971976
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,2888.6279680170283,3635.8060049084797,2215.694207347274
5,Prevalence,44,Bosnia and Herzegovina,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.035415002797498735,0.04086699701327962,0.030860836151402112
5,Prevalence,44,Bosnia and Herzegovina,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,3400.1739427321377,3922.940384229017,2963.3337626758935
5,Prevalence,413,Tokelau,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.03042892450129421,0.03600105947363928,0.025497975284580383
5,Prevalence,413,Tokelau,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,2896.0436326118256,3425.185391234615,2430.2405336226707
5,Prevalence,37,Kyrgyzstan,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.03313188100285834,0.03825815709665752,0.028820063969610548
5,Prevalence,37,Kyrgyzstan,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,3115.3948404672155,3599.0398449364034,2711.343166744173
5,Prevalence,78,Denmark,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.044250082506723416,0.05015608045392138,0.039140361224209656
5,Prevalence,78,Denmark,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4132.262811944081,4688.636486208012,3649.6913437962553
5,Prevalence,78,Denmark,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.05486309257395446,0.0683160011200887,0.044585095010256356
5,Prevalence,78,Denmark,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,5123.49860899647,6385.6414939822,4150.83309861168
5,Prevalence,84,Ireland,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.04761256134742233,0.05281220786511633,0.04327821881283656
5,Prevalence,84,Ireland,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4416.375910900276,4907.894149744168,4005.031027629729
5,Prevalence,84,Ireland,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.0783222723156285,0.09640596318396885,0.06301039740730484
5,Prevalence,84,Ireland,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,7265.060369893891,8934.454104009792,5833.2751387953285
5,Prevalence,63,Ukraine,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.0520213287752782,0.058191798146738694,0.04625630613965224
5,Prevalence,63,Ukraine,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4977.600193056936,5564.923647781398,4427.688551052355
5,Prevalence,176,Comoros,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.03783348901362625,0.04402021499824543,0.03255931935488486
5,Prevalence,176,Comoros,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,3630.5679328190186,4219.868040305165,3119.440321099788
5,Prevalence,182,Malawi,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.029818584690074014,0.03506363754080347,0.02556555131120243
5,Prevalence,182,Malawi,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,2865.069235844141,3369.7417438310786,2457.090824806097
5,Prevalence,182,Malawi,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.03413820564654269,0.04386667870850722,0.026377612786969637
5,Prevalence,182,Malawi,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3280.123092749926,4217.770872762148,2537.1176985728093
5,Prevalence,45,Bulgaria,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.04038123690674153,0.05069567817964337,0.03279874358688698
5,Prevalence,45,Bulgaria,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3891.3758878336425,4887.631526095275,3160.689375626205
5,Prevalence,161,Bangladesh,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.044297116599040676,0.0512483338351889,0.038360261655702305
5,Prevalence,161,Bangladesh,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4305.551935918805,4974.252543895806,3725.2087438058475
5,Prevalence,161,Bangladesh,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.03180077966794088,0.04035143600589253,0.02531718743121711
5,Prevalence,161,Bangladesh,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3090.993683547295,3917.5822758487834,2462.3641934075554
5,Prevalence,201,Burkina Faso,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.03160358354173914,0.036552604629672227,0.027466317976037352
5,Prevalence,201,Burkina Faso,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,3110.306797300541,3594.5520845004903,2699.9133397458186
5,Prevalence,60,Lithuania,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.0538330518971944,0.06101984653182981,0.04748349182714953
5,Prevalence,60,Lithuania,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,5178.376175255653,5869.219559675804,4570.196733263051
5,Prevalence,38,Mongolia,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.019550864425057584,0.02248660589873424,0.01682171608819863
5,Prevalence,38,Mongolia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,1843.8594871421233,2117.7240466028416,1584.8766004921595
5,Prevalence,206,Gambia,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.04048468690418668,0.04663432007787502,0.03501311742073062
5,Prevalence,206,Gambia,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,3923.0326666145775,4516.532690305219,3397.404524863077
5,Prevalence,206,Gambia,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.03126757034643781,0.04004214779935989,0.023527709667258593
5,Prevalence,206,Gambia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3029.8667819595066,3878.82927259827,2285.4333146737144
5,Prevalence,522,Sudan,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.038424561263828434,0.04475173204491005,0.03299181759973375
5,Prevalence,522,Sudan,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,3641.039125806776,4241.205290722107,3136.564214901437
5,Prevalence,522,Sudan,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.04800684312015804,0.060834595302558955,0.03710743716393843
5,Prevalence,522,Sudan,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,4549.097729623756,5757.994749628687,3508.3342105137813
5,Prevalence,88,Malta,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.03825981506489529,0.04380329601962603,0.03371356710677855
5,Prevalence,88,Malta,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,3624.3888108376937,4159.810505405241,3189.060633544355
5,Prevalence,88,Malta,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.07029719856988137,0.08788473963944882,0.056988505281502566
5,Prevalence,88,Malta,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,6659.4673565301355,8333.208139144628,5408.420722591821
5,Prevalence,26,Papua New Guinea,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.026844980076037615,0.03138871122438284,0.022884896507067636
5,Prevalence,26,Papua New Guinea,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,2612.5633787187303,3052.450775117952,2226.818906436069
5,Prevalence,26,Papua New Guinea,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.03776339450459548,0.04814822117460236,0.029463411245409785
5,Prevalence,26,Papua New Guinea,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3675.0806441680925,4676.02619303294,2870.1112546482022
5,Prevalence,416,Tuvalu,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.04178565991609978,0.05191502061508708,0.033258404308899155
5,Prevalence,416,Tuvalu,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,4008.218390998284,4985.149208034635,3180.8116151698555
5,Prevalence,92,Spain,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.05820537809970793,0.06373262284478273,0.05265502132497781
5,Prevalence,92,Spain,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,5488.586783531199,6015.712845548561,4966.6060129480275
5,Prevalence,92,Spain,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.059901712055991096,0.06769429717126008,0.05221676365496028
5,Prevalence,92,Spain,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,5648.568529979329,6401.222174429337,4920.283986071225
5,Prevalence,173,Gabon,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.050122079695800355,0.05805971588068714,0.043073337062448
5,Prevalence,173,Gabon,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,4906.3958234581305,5679.511783357718,4213.338941528901
5,Prevalence,173,Gabon,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.0391806782815898,0.04951875400977597,0.030738600694535097
5,Prevalence,173,Gabon,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,3835.3628538199887,4844.113387492398,3016.3995323950903
5,Prevalence,10,Cambodia,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.04539318338825487,0.05644059685372847,0.03579990404886098
5,Prevalence,10,Cambodia,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,4409.273189336972,5476.797343265696,3479.2603524032047
5,Prevalence,44,Bosnia and Herzegovina,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.04178953817698563,0.05210182666327641,0.033939461402900835
5,Prevalence,44,Bosnia and Herzegovina,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,4014.288564442717,5011.983431655428,3256.6906493808387
5,Prevalence,106,Bahamas,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.03318813757603498,0.03862987564410501,0.028762032201077908
5,Prevalence,106,Bahamas,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,3186.2915187605477,3706.680036747703,2766.248811756266
5,Prevalence,175,Burundi,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.033648386548630914,0.03912974061785291,0.028848802379643344
5,Prevalence,175,Burundi,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,3262.8225367524437,3801.430550386967,2800.2926903741345
5,Prevalence,101,Canada,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.05039095916290691,0.0636473674065164,0.04057310788371075
5,Prevalence,101,Canada,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,4724.447655779299,5964.70245078531,3795.992044673277
5,Prevalence,213,Niger,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.02604296556535741,0.03029420508237431,0.02233330207403353
5,Prevalence,213,Niger,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,2546.480823321569,2960.773127051514,2185.754373379188
5,Prevalence,213,Niger,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.025110399407837613,0.03240755338534933,0.018778647564782137
5,Prevalence,213,Niger,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,2455.27806022797,3173.5462225798956,1835.3925439645097
5,Prevalence,82,Greece,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.060930691580831704,0.06722325091364793,0.055054321626355714
5,Prevalence,82,Greece,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,5767.844193323548,6368.534325179209,5216.324802516117
5,Prevalence,170,Congo,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.046783205629577454,0.05397688361932672,0.04040085169655776
5,Prevalence,170,Congo,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4564.054001637178,5278.280060344042,3940.632288772375
5,Prevalence,170,Congo,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.03515079990257038,0.04438372733798903,0.027535960737553405
5,Prevalence,170,Congo,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3429.2226444922157,4321.280666644832,2687.895801280628
5,Prevalence,52,Romania,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.03852607945195711,0.047819345795150126,0.031085878082359922
5,Prevalence,52,Romania,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,3695.2403092155055,4595.268077111236,2982.1895034974714
5,Prevalence,149,Palestine,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.057311404772625356,0.07257006863342352,0.04398867240703526
5,Prevalence,149,Palestine,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,5326.987561294689,6770.122384273822,4114.132480177865
5,Prevalence,102,United States of America,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.04928980552104473,0.054082611164904135,0.04496252371585035
5,Prevalence,102,United States of America,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,4659.796725789611,5112.830542340555,4269.388529976958
5,Prevalence,60,Lithuania,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.05035696845745206,0.06344648454751946,0.040659791347907016
5,Prevalence,60,Lithuania,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,4844.058362266181,6106.740051820459,3901.2490038716473
5,Prevalence,74,Andorra,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.04541585072213796,0.05245280434917181,0.03965640537705212
5,Prevalence,74,Andorra,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,4307.570904226185,4970.458233273197,3763.731565305314
5,Prevalence,74,Andorra,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.06124924578214881,0.07593801226573005,0.04897320682522587
5,Prevalence,74,Andorra,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,5809.459105932211,7219.395263861876,4640.319055191803
5,Prevalence,119,Trinidad and Tobago,3,Both,22,All ages,567,Depressive disorders,2,Percent,2015,0.04426680262680281,0.05047198389709937,0.03888288426659403
5,Prevalence,119,Trinidad and Tobago,3,Both,22,All ages,567,Depressive disorders,3,Rate,2015,4254.265953871833,4840.857204071788,3738.4616434887275
5,Prevalence,177,Djibouti,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.03216092881582259,0.04122860483392432,0.024901717594093094
5,Prevalence,177,Djibouti,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,3073.7259407050906,3937.59530682614,2376.909944975068
5,Prevalence,202,Cameroon,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2015,0.030343585422980282,0.03936442586894134,0.023156691847151845
5,Prevalence,202,Cameroon,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2015,2932.8991872905062,3792.681900207675,2232.1004863990665
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.04661186711170025,0.05879401210248235,0.037460044774459654
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,4500.461339496137,5688.615633702258,3611.928148267031
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.02693009900947328,0.0315888507289254,0.022986187630084025
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,2538.1396591857697,2978.86103675502,2169.4977421868225
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,571,Anxiety disorders,2,Percent,2016,0.030737516724018435,0.038892095525651184,0.023680696334720096
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,571,Anxiety disorders,3,Rate,2016,2897.0184267434697,3648.282110932029,2241.8661641037884
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,567,Depressive disorders,2,Percent,2016,0.036829804732781114,0.04215745739807413,0.03219657137833785
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All ages,567,Depressive disorders,3,Rate,2016,3555.9494882321246,4072.637917811049,3114.4128707992604
